"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 25, 2014","603","612","612","603","3.82M","-1.47%"
"Nov 24, 2014","612","603","620","603","2.57M","1.49%"
"Nov 23, 2014","603","603","603","595","959.29K","1.34%"
"Nov 20, 2014","595","603","612","595","3.83M","-2.78%"
"Nov 19, 2014","612","620","620","612","1.57M","-1.29%"
"Nov 18, 2014","620","612","620","612","1.25M","0.00%"
"Nov 17, 2014","620","620","620","612","6.04M","0.00%"
"Nov 16, 2014","620","628","628","612","4.97M","-2.52%"
"Nov 13, 2014","636","628","645","628","2.94M","1.27%"
"Nov 12, 2014","628","636","636","628","2.13M","-1.26%"
"Nov 11, 2014","636","636","636","628","463.82K","1.27%"
"Nov 10, 2014","628","628","645","628","1.62M","0.00%"
"Nov 09, 2014","628","628","636","628","1.01M","0.00%"
"Nov 06, 2014","628","636","636","628","9.12M","-1.26%"
"Nov 05, 2014","636","645","645","636","5.25M","-1.40%"
"Nov 04, 2014","645","653","653","645","1.43M","0.00%"
"Nov 03, 2014","645","653","653","645","783.13K","0.00%"
"Nov 02, 2014","645","645","653","645","956.76K","0.00%"
"Oct 30, 2014","645","653","661","645","2.62M","-1.23%"
"Oct 29, 2014","653","645","661","645","3.82M","1.24%"
"Oct 28, 2014","645","645","653","636","1.30M","0.00%"
"Oct 27, 2014","645","661","661","645","4.70M","-2.42%"
"Oct 26, 2014","661","678","686","661","3.46M","-2.51%"
"Oct 23, 2014","678","653","686","653","8.80M","5.12%"
"Oct 22, 2014","645","645","653","636","9.12M","-2.42%"
"Oct 21, 2014","661","678","686","661","7.12M","-2.51%"
"Oct 20, 2014","678","686","686","678","1.11M","0.00%"
"Oct 19, 2014","678","686","686","678","2.79M","-1.17%"
"Oct 16, 2014","686","686","694","678","3.33M","0.00%"
"Oct 15, 2014","686","694","702","686","5.93M","-1.15%"
"Oct 14, 2014","694","686","702","686","4.94M","1.17%"
"Oct 13, 2014","686","686","694","678","5.92M","0.00%"
"Oct 12, 2014","686","702","702","686","4.06M","-2.28%"
"Oct 02, 2014","702","694","702","694","1.31M","1.15%"
"Oct 01, 2014","694","686","702","686","3.53M","1.17%"
"Sep 30, 2014","686","686","694","686","1.13M","-1.15%"
"Sep 29, 2014","694","686","694","686","944.39K","1.17%"
"Sep 28, 2014","686","694","702","686","2.47M","-2.28%"
"Sep 25, 2014","702","702","702","694","1.06M","0.00%"
"Sep 24, 2014","702","711","711","694","3.29M","-1.27%"
"Sep 23, 2014","711","719","719","702","5.29M","0.00%"
"Sep 22, 2014","711","711","719","711","4.72M","0.00%"
"Sep 21, 2014","711","694","711","694","7.91M","1.28%"
"Sep 18, 2014","702","702","702","694","1.29M","0.00%"
"Sep 17, 2014","702","678","702","678","13.08M","3.54%"
"Sep 16, 2014","678","686","686","678","3.92M","0.00%"
"Sep 15, 2014","678","678","686","678","1.40M","0.00%"
"Sep 14, 2014","678","669","678","669","2.83M","1.35%"
"Sep 11, 2014","669","669","678","669","1.60M","0.00%"
"Sep 10, 2014","669","669","678","669","4.12M","0.00%"
"Sep 09, 2014","669","669","678","669","1.06M","0.00%"
"Sep 08, 2014","669","669","678","661","5.08M","-1.33%"
"Sep 07, 2014","678","678","678","669","666.57K","1.35%"
"Sep 04, 2014","669","669","678","669","1.08M","0.00%"
"Sep 03, 2014","669","669","678","669","1.07M","-1.33%"
"Sep 02, 2014","678","669","678","669","1.75M","1.35%"
"Sep 01, 2014","669","669","678","661","2.27M","0.00%"
"Aug 31, 2014","669","669","678","669","760.56K","0.00%"
"Aug 28, 2014","669","678","678","669","4.33M","0.00%"
"Aug 27, 2014","669","678","678","669","918.99K","-1.33%"
"Aug 26, 2014","678","669","678","669","3.60M","1.35%"
"Aug 25, 2014","669","678","678","669","2.76M","-1.33%"
"Aug 24, 2014","678","678","686","678","407.22K","-1.17%"
"Aug 21, 2014","686","678","686","678","658.29K","0.00%"
"Aug 20, 2014","686","678","686","678","646.19K","0.00%"
"Aug 19, 2014","686","678","686","678","1.31M","1.18%"
"Aug 18, 2014","678","678","686","678","650.98K","0.00%"
"Aug 17, 2014","678","678","686","678","206.16K","-1.17%"
"Aug 14, 2014","686","678","686","678","603.47K","0.00%"
"Aug 13, 2014","686","678","686","678","813.71K","1.18%"
"Aug 12, 2014","678","678","686","678","2.43M","0.00%"
"Aug 11, 2014","678","678","686","678","933.30K","0.00%"
"Aug 10, 2014","678","678","686","678","505.90K","-1.17%"
"Aug 07, 2014","686","678","686","678","1.32M","1.18%"
"Aug 06, 2014","678","686","686","678","945.34K","-1.17%"
"Aug 05, 2014","686","686","686","678","2.31M","0.00%"
"Aug 04, 2014","686","678","686","678","2.37M","1.18%"
"Aug 03, 2014","678","669","678","669","926.28K","0.00%"
"Jul 24, 2014","678","669","678","669","1.08M","2.57%"
"Jul 23, 2014","661","669","678","661","3.31M","-1.20%"
"Jul 22, 2014","669","669","669","661","578.13K","1.21%"
"Jul 21, 2014","661","669","669","661","537.35K","0.00%"
"Jul 20, 2014","661","669","678","661","3.52M","0.00%"
"Jul 17, 2014","661","669","669","661","897.21K","-1.20%"
"Jul 16, 2014","669","669","678","669","4.10M","1.21%"
"Jul 15, 2014","661","661","669","661","877.96K","-1.20%"
"Jul 14, 2014","669","669","669","661","2.06M","0.00%"
"Jul 13, 2014","669","661","678","661","5.70M","1.21%"
"Jul 10, 2014","661","645","661","645","5.33M","1.23%"
"Jul 09, 2014","653","636","653","636","948.88K","1.24%"
"Jul 08, 2014","645","636","645","636","408.10K","1.42%"
"Jul 07, 2014","636","636","645","636","184.59K","0.00%"
"Jul 06, 2014","636","645","645","636","121.23K","-1.40%"
"Jul 03, 2014","645","645","645","636","1.27M","0.00%"
"Jul 02, 2014","645","636","645","628","3.05M","1.42%"
"Jul 01, 2014","636","636","636","628","560.85K","0.00%"
"Jun 30, 2014","636","645","645","628","1.11M","-1.40%"
"Jun 29, 2014","645","636","645","636","146.74K","1.42%"
"Jun 26, 2014","636","636","645","636","310.47K","-1.40%"
"Jun 25, 2014","645","636","645","636","1.78M","2.71%"
"Jun 24, 2014","628","628","636","628","485.93K","-1.26%"
"Jun 23, 2014","636","645","645","636","3.35M","0.00%"
"Jun 22, 2014","636","636","653","628","3.61M","1.27%"
"Jun 19, 2014","628","628","636","620","2.94M","0.00%"
"Jun 18, 2014","628","636","645","628","5.36M","-1.26%"
"Jun 17, 2014","636","653","653","636","9.78M","-1.40%"
"Jun 16, 2014","645","653","661","645","871.17K","-1.23%"
"Jun 15, 2014","653","653","661","645","3.33M","0.00%"
"Jun 12, 2014","653","669","669","653","2.60M","-2.39%"
"Jun 11, 2014","669","653","669","653","4.63M","2.45%"
"Jun 10, 2014","653","661","669","653","6.17M","-1.21%"
"Jun 09, 2014","661","661","669","661","1.09M","0.00%"
"Jun 08, 2014","661","669","669","661","4.83M","-1.20%"
"Jun 05, 2014","669","669","669","661","878.64K","0.00%"
"Jun 04, 2014","669","669","678","669","3.60M","-1.33%"
"Jun 03, 2014","678","669","678","669","2.16M","0.00%"
"Jun 02, 2014","678","669","678","669","1.69M","1.35%"
"Jun 01, 2014","669","678","678","669","3.01M","-1.33%"
"May 28, 2014","678","669","678","661","3.47M","1.35%"
"May 27, 2014","669","661","669","661","1.65M","1.21%"
"May 26, 2014","661","669","669","653","4.26M","-1.20%"
"May 25, 2014","669","661","669","661","233.04K","1.21%"
"May 22, 2014","661","669","678","661","2.12M","-1.20%"
"May 21, 2014","669","669","678","661","2.34M","0.00%"
"May 20, 2014","669","669","669","661","557.09K","0.00%"
"May 19, 2014","669","678","678","669","2.85M","-1.33%"
"May 18, 2014","678","678","678","669","346.93K","1.35%"
"May 15, 2014","669","678","678","669","1.10M","-1.33%"
"May 14, 2014","678","669","678","669","1.30M","0.00%"
"May 13, 2014","678","678","678","669","664.09K","1.35%"
"May 12, 2014","669","678","678","669","919.59K","0.00%"
"May 11, 2014","669","686","686","669","1.43M","-1.33%"
"May 08, 2014","678","686","686","678","903.90K","0.00%"
"May 07, 2014","678","678","686","669","1.84M","1.35%"
"May 06, 2014","669","669","678","669","2.05M","0.00%"
"May 05, 2014","669","686","686","669","4.17M","-1.33%"
"May 04, 2014","678","686","686","678","2.33M","-1.17%"
"May 01, 2014","686","694","694","686","3.28M","0.00%"
"Apr 30, 2014","686","694","694","686","562.22K","0.00%"
"Apr 29, 2014","686","694","694","686","1.49M","-1.15%"
"Apr 28, 2014","694","694","702","694","3.31M","0.00%"
"Apr 27, 2014","694","694","702","694","2.17M","0.00%"
"Apr 24, 2014","694","694","702","694","2.95M","0.00%"
"Apr 23, 2014","694","694","702","694","4.58M","-1.14%"
"Apr 22, 2014","702","702","702","694","2.05M","1.15%"
"Apr 21, 2014","694","694","702","694","1.03M","0.00%"
"Apr 20, 2014","694","711","711","694","7.58M","-2.39%"
"Apr 17, 2014","711","719","719","711","6.94M","0.00%"
"Apr 16, 2014","711","702","711","702","11.23M","1.28%"
"Apr 15, 2014","702","694","711","686","5.32M","2.33%"
"Apr 14, 2014","686","694","702","686","3.35M","-1.15%"
"Apr 13, 2014","694","702","711","694","975.57K","-1.14%"
"Apr 10, 2014","702","711","711","702","4.75M","-1.27%"
"Apr 09, 2014","711","711","711","694","6.72M","0.00%"
"Apr 08, 2014","711","727","727","711","6.30M","-3.40%"
"Apr 07, 2014","736","727","736","719","5.07M","0.00%"
"Apr 06, 2014","736","719","744","719","12.96M","4.84%"
"Apr 02, 2014","702","680","702","680","9.03M","2.18%"
"Apr 01, 2014","687","673","688","673","3.55M","3.15%"
"Mar 31, 2014","666","687","688","666","8.32M","-3.06%"
"Mar 30, 2014","687","695","702","680","11.42M","-1.15%"
"Mar 27, 2014","695","658","702","658","9.28M","4.35%"
"Mar 26, 2014","666","651","666","651","8.81M","2.30%"
"Mar 25, 2014","651","636","658","636","3.26M","3.50%"
"Mar 24, 2014","629","629","636","629","3.28M","-3.38%"
"Mar 23, 2014","651","651","651","644","4.95M","0.00%"
"Mar 20, 2014","651","636","651","636","7.45M","2.36%"
"Mar 19, 2014","636","644","644","629","5.07M","-1.24%"
"Mar 18, 2014","644","636","644","636","7.41M","1.26%"
"Mar 17, 2014","636","629","636","622","5.70M","1.11%"
"Mar 16, 2014","629","622","629","622","4.91M","2.44%"
"Mar 13, 2014","614","614","622","614","733.69K","0.00%"
"Mar 12, 2014","614","622","622","614","844.49K","-1.29%"
"Mar 11, 2014","622","622","622","614","1.87M","-9.06%"
"Mar 10, 2014","684","676","684","676","1.37M","1.18%"
"Mar 09, 2014","676","676","676","668","1.63M","0.00%"
"Mar 06, 2014","676","676","676","668","3.21M","0.00%"
"Mar 05, 2014","676","676","676","676","775.71K","0.00%"
"Mar 04, 2014","676","676","684","676","2.96M","0.00%"
"Mar 03, 2014","676","676","684","676","4.65M","-1.17%"
"Mar 02, 2014","684","684","684","676","5.19M","1.18%"
"Feb 24, 2014","676","676","684","676","2.32M","0.00%"
"Feb 23, 2014","676","684","684","676","502.21K","-1.17%"
"Feb 20, 2014","684","676","684","668","2.35M","1.18%"
"Feb 19, 2014","676","668","676","668","668.05K","1.20%"
"Feb 18, 2014","668","684","684","668","5.43M","-2.34%"
"Feb 17, 2014","684","676","684","668","2.14M","1.18%"
"Feb 16, 2014","676","676","684","676","1.82M","1.20%"
"Feb 13, 2014","668","676","684","668","1.40M","-1.18%"
"Feb 12, 2014","676","676","684","676","2.66M","0.00%"
"Feb 11, 2014","676","668","676","668","8.24M","0.00%"
"Feb 10, 2014","676","668","676","668","1.62M","1.20%"
"Feb 09, 2014","668","668","676","660","6.33M","1.21%"
"Feb 06, 2014","660","660","668","660","3.22M","-1.20%"
"Feb 05, 2014","668","652","668","652","6.38M","2.45%"
"Feb 04, 2014","652","652","660","644","13.19M","1.24%"
"Feb 03, 2014","644","644","644","636","5.35M","0.00%"
"Feb 02, 2014","644","644","644","636","318.06K","0.00%"
"Jan 30, 2014","644","644","644","636","1.39M","0.00%"
"Jan 29, 2014","644","644","644","636","8.11M","0.00%"
"Jan 28, 2014","644","652","652","644","3.79M","0.00%"
"Jan 27, 2014","644","652","652","644","3.71M","-1.23%"
"Jan 26, 2014","652","652","652","644","1.38M","1.24%"
"Jan 23, 2014","644","652","652","644","1.38M","-1.23%"
"Jan 22, 2014","652","652","652","644","1.36M","0.00%"
"Jan 21, 2014","652","652","652","644","558.77K","0.00%"
"Jan 20, 2014","652","652","660","644","2.37M","0.00%"
"Jan 19, 2014","652","644","652","644","3.27M","1.24%"
"Jan 15, 2014","644","644","652","644","8.19M","1.26%"
"Jan 14, 2014","636","636","644","636","336.90K","0.00%"
"Jan 13, 2014","636","636","644","636","229.27K","0.00%"
"Jan 12, 2014","636","636","636","628","590.93K","0.00%"
"Jan 09, 2014","636","636","636","628","492.71K","1.27%"
"Jan 08, 2014","628","628","636","628","1.54M","-1.26%"
"Jan 07, 2014","636","636","644","628","1.79M","0.00%"
"Jan 06, 2014","636","636","644","628","3.08M","1.27%"
"Jan 05, 2014","628","636","636","628","5.24M","-2.48%"
"Dec 31, 2013","644","636","644","628","2.56M","1.26%"
"Dec 30, 2013","636","636","644","636","502.54K","-1.24%"
"Dec 29, 2013","644","644","644","636","2.52M","0.00%"
"Dec 26, 2013","644","636","644","636","1.97M","1.26%"
"Dec 25, 2013","636","636","636","628","2.43M","1.27%"
"Dec 24, 2013","628","636","644","628","5.35M","-1.26%"
"Dec 23, 2013","636","636","636","628","2.54M","1.27%"
"Dec 22, 2013","628","636","644","628","5.04M","-2.48%"
"Dec 19, 2013","644","636","644","636","2.32M","1.26%"
"Dec 18, 2013","636","636","644","636","1.17M","-1.24%"
"Dec 17, 2013","644","636","644","636","595.46K","1.26%"
"Dec 16, 2013","636","636","644","628","1.36M","0.00%"
"Dec 15, 2013","636","636","636","628","4.51M","0.00%"
"Dec 12, 2013","636","644","644","636","676.28K","0.00%"
"Dec 11, 2013","636","644","644","636","487.84K","-1.24%"
"Dec 10, 2013","644","644","644","636","1.01M","0.00%"
"Dec 09, 2013","644","636","644","636","358.78K","1.26%"
"Dec 08, 2013","636","652","652","636","3.97M","-2.45%"
"Dec 05, 2013","652","644","652","636","3.08M","2.52%"
"Dec 04, 2013","636","636","644","636","1.25M","-1.24%"
"Dec 03, 2013","644","644","644","636","3.43M","1.26%"
"Dec 02, 2013","636","644","644","636","4.09M","-1.24%"
"Dec 01, 2013","644","652","652","636","4.25M","-1.23%"
"Nov 28, 2013","652","644","652","636","4.00M","2.52%"
"Nov 27, 2013","636","636","644","628","4.62M","1.27%"
"Nov 26, 2013","628","628","636","628","1.87M","0.00%"
"Nov 25, 2013","628","636","644","620","6.89M","-1.26%"
"Nov 24, 2013","636","636","644","628","4.23M","0.00%"
"Nov 21, 2013","636","644","644","636","1.88M","-1.24%"
"Nov 20, 2013","644","644","652","644","6.65M","0.00%"
"Nov 18, 2013","644","652","652","644","3.22M","-1.23%"
"Nov 17, 2013","652","652","660","652","1.09M","0.00%"
"Nov 14, 2013","652","652","660","652","1.00M","0.00%"
"Nov 13, 2013","652","660","660","652","1.64M","-1.21%"
"Nov 12, 2013","660","660","660","652","1.00M","0.00%"
"Nov 11, 2013","660","660","668","652","1.23M","0.00%"
"Nov 10, 2013","660","660","668","660","3.06M","0.00%"
"Nov 07, 2013","660","660","660","652","791.28K","0.00%"
"Nov 06, 2013","660","652","660","652","1.29M","1.23%"
"Nov 04, 2013","652","652","660","652","1.05M","0.00%"
"Nov 03, 2013","652","652","660","644","3.34M","-1.21%"
"Oct 31, 2013","660","652","660","644","3.73M","1.23%"
"Oct 30, 2013","652","652","652","644","1.04M","0.00%"
"Oct 29, 2013","652","644","652","644","556.71K","1.24%"
"Oct 28, 2013","644","644","652","636","940.70K","0.00%"
"Oct 27, 2013","644","644","652","636","2.70M","0.00%"
"Oct 24, 2013","644","644","652","636","7.62M","0.00%"
"Oct 23, 2013","644","660","660","644","3.64M","-1.23%"
"Oct 22, 2013","652","652","660","644","4.24M","1.24%"
"Oct 21, 2013","644","644","652","644","3.75M","0.00%"
"Oct 20, 2013","644","636","644","628","5.78M","1.26%"
"Oct 10, 2013","636","628","636","628","1.08M","0.00%"
"Oct 09, 2013","636","636","636","628","287.06K","1.27%"
"Oct 08, 2013","628","628","636","628","5.22M","0.00%"
"Oct 07, 2013","628","628","636","628","269.34K","0.00%"
"Oct 06, 2013","628","628","636","628","405.80K","0.00%"
"Oct 03, 2013","628","628","636","628","1.31M","0.00%"
"Oct 02, 2013","628","636","636","628","3.92M","0.00%"
"Oct 01, 2013","628","644","644","628","4.38M","-1.26%"
"Sep 30, 2013","636","636","644","636","2.55M","-1.24%"
"Sep 29, 2013","644","644","652","636","7.48M","-1.23%"
"Sep 26, 2013","652","644","652","644","3.03M","0.00%"
"Sep 25, 2013","652","652","652","644","5.23M","0.00%"
"Sep 24, 2013","652","668","676","652","5.34M","-2.40%"
"Sep 23, 2013","668","660","668","660","12.84M","1.21%"
"Sep 22, 2013","660","644","668","644","18.07M","1.23%"
"Sep 19, 2013","652","636","652","636","3.45M","1.24%"
"Sep 18, 2013","644","644","644","636","5.82M","0.00%"
"Sep 17, 2013","644","644","652","636","6.86M","0.00%"
"Sep 16, 2013","644","652","652","644","6.16M","-2.42%"
"Sep 15, 2013","660","652","660","644","10.06M","2.48%"
"Sep 12, 2013","644","628","652","628","19.50M","1.26%"
"Sep 11, 2013","636","636","636","628","3.04M","1.27%"
"Sep 10, 2013","628","611","636","611","18.43M","4.15%"
"Sep 09, 2013","603","587","619","587","18.24M","2.73%"
"Sep 08, 2013","587","587","595","587","2.59M","-1.34%"
"Sep 05, 2013","595","571","595","571","16.49M","2.76%"
"Sep 04, 2013","579","579","579","571","1.39M","0.00%"
"Sep 03, 2013","579","571","579","571","12.85M","1.40%"
"Sep 02, 2013","571","571","579","571","1.21M","-1.38%"
"Sep 01, 2013","579","571","579","571","1.90M","1.40%"
"Aug 29, 2013","571","571","579","563","8.82M","-1.38%"
"Aug 28, 2013","579","579","579","571","5.35M","0.00%"
"Aug 27, 2013","579","587","595","579","7.17M","-1.36%"
"Aug 26, 2013","587","587","595","587","5.95M","1.38%"
"Aug 25, 2013","579","579","587","579","2.12M","-1.36%"
"Aug 22, 2013","587","579","587","579","4.40M","0.00%"
"Aug 21, 2013","587","579","587","579","1.25M","0.00%"
"Aug 20, 2013","587","579","587","579","1.26M","0.00%"
"Aug 19, 2013","587","579","587","579","1.19M","1.38%"
"Aug 18, 2013","579","579","587","579","1.30M","-1.36%"
"Aug 15, 2013","587","579","587","579","507.85K","1.38%"
"Aug 14, 2013","579","587","587","571","3.73M","-1.36%"
"Aug 13, 2013","587","579","587","579","859.48K","1.38%"
"Aug 12, 2013","579","587","587","579","1.30M","-1.36%"
"Aug 07, 2013","587","579","587","579","4.90M","1.38%"
"Aug 06, 2013","579","579","587","579","425.67K","-1.36%"
"Aug 05, 2013","587","571","587","571","5.39M","1.38%"
"Aug 04, 2013","579","579","587","579","1.68M","0.00%"
"Aug 01, 2013","579","579","587","579","2.53M","-1.36%"
"Jul 31, 2013","587","579","587","579","2.31M","0.00%"
"Jul 30, 2013","587","579","587","571","2.82M","0.00%"
"Jul 29, 2013","587","579","587","579","2.97M","0.00%"
"Jul 28, 2013","587","579","587","571","2.91M","1.38%"
"Jul 25, 2013","579","579","579","571","2.73M","0.00%"
"Jul 24, 2013","579","579","587","571","3.95M","-1.36%"
"Jul 23, 2013","587","579","587","579","3.13M","0.00%"
"Jul 22, 2013","587","571","587","571","5.51M","1.38%"
"Jul 21, 2013","579","571","579","571","3.80M","1.40%"
"Jul 18, 2013","571","571","579","563","5.84M","-1.38%"
"Jul 17, 2013","579","571","579","571","1.62M","1.40%"
"Jul 16, 2013","571","563","587","563","9.67M","1.42%"
"Jul 15, 2013","563","563","571","563","3.42M","0.00%"
"Jul 14, 2013","563","547","563","539","10.45M","2.93%"
"Jul 11, 2013","547","547","547","539","1.79M","1.48%"
"Jul 10, 2013","539","539","547","539","1.72M","-1.46%"
"Jul 09, 2013","547","531","547","531","5.98M","3.01%"
"Jul 08, 2013","531","531","539","531","2.98M","-1.48%"
"Jul 07, 2013","539","539","539","531","3.95M","0.00%"
"Jul 04, 2013","539","539","539","531","3.08M","0.00%"
"Jul 03, 2013","539","539","539","531","3.02M","0.00%"
"Jul 02, 2013","539","515","539","515","8.72M","3.06%"
"Jul 01, 2013","523","515","523","507","4.86M","0.00%"
"Jun 30, 2013","523","531","531","515","3.61M","-1.51%"
"Jun 27, 2013","531","539","539","531","963.26K","0.00%"
"Jun 26, 2013","531","539","539","531","1.25M","-1.48%"
"Jun 25, 2013","539","531","539","531","2.79M","0.00%"
"Jun 24, 2013","539","547","547","531","4.54M","0.00%"
"Jun 23, 2013","539","547","547","539","384.71K","0.00%"
"Jun 20, 2013","539","547","547","539","1.30M","-1.46%"
"Jun 19, 2013","547","547","555","547","2.23M","-1.44%"
"Jun 18, 2013","555","539","563","539","4.03M","2.97%"
"Jun 17, 2013","539","547","547","539","2.19M","0.00%"
"Jun 16, 2013","539","531","539","523","6.90M","0.00%"
"Jun 13, 2013","539","547","555","539","4.20M","-2.88%"
"Jun 12, 2013","555","547","555","547","1.81M","0.00%"
"Jun 11, 2013","555","547","555","547","3.64M","1.46%"
"Jun 10, 2013","547","555","555","539","11.92M","0.00%"
"Jun 09, 2013","547","571","579","547","8.56M","-5.53%"
"Jun 05, 2013","579","587","587","571","5.94M","-1.86%"
"Jun 04, 2013","590","590","598","582","12.61M","0.00%"
"Jun 03, 2013","590","575","590","575","6.27M","1.37%"
"Jun 02, 2013","582","582","582","575","3.61M","-1.36%"
"May 30, 2013","590","590","590","575","4.79M","0.00%"
"May 29, 2013","590","590","590","582","5.53M","0.00%"
"May 28, 2013","590","590","590","582","3.14M","-1.34%"
"May 27, 2013","598","590","598","582","2.65M","0.00%"
"May 26, 2013","598","598","598","582","9.27M","0.00%"
"May 23, 2013","598","598","598","590","921.51K","-1.16%"
"May 22, 2013","605","605","605","590","3.50M","0.00%"
"May 21, 2013","605","598","605","590","9.24M","1.17%"
"May 20, 2013","598","598","598","590","1.48M","0.00%"
"May 19, 2013","598","598","598","590","6.36M","0.00%"
"May 16, 2013","598","598","605","598","3.64M","-1.16%"
"May 15, 2013","605","598","605","598","3.22M","1.17%"
"May 14, 2013","598","590","605","590","3.71M","0.00%"
"May 13, 2013","598","590","598","590","1.33M","0.00%"
"May 12, 2013","598","590","598","582","2.54M","0.00%"
"May 09, 2013","598","598","598","590","1.41M","1.36%"
"May 08, 2013","590","598","605","590","2.32M","-1.34%"
"May 07, 2013","598","590","598","590","3.73M","1.36%"
"May 06, 2013","590","605","605","590","4.31M","-2.48%"
"May 05, 2013","605","598","605","598","354.45K","0.00%"
"May 02, 2013","605","605","605","598","2.66M","0.00%"
"May 01, 2013","605","598","605","598","2.13M","0.00%"
"Apr 30, 2013","605","605","605","590","2.04M","0.00%"
"Apr 29, 2013","605","598","605","598","780.01K","0.00%"
"Apr 28, 2013","605","598","613","590","5.51M","1.17%"
"Apr 25, 2013","598","575","598","575","5.90M","3.46%"
"Apr 24, 2013","578","564","578","564","7.05M","2.48%"
"Apr 23, 2013","564","571","571","564","3.63M","-1.23%"
"Apr 22, 2013","571","571","571","564","713.57K","0.00%"
"Apr 21, 2013","571","564","571","564","4.91M","1.24%"
"Apr 18, 2013","564","564","578","564","13.60M","1.26%"
"Apr 17, 2013","557","557","564","550","6.20M","1.27%"
"Apr 16, 2013","550","557","557","550","1.28M","0.00%"
"Apr 15, 2013","550","543","557","543","3.62M","1.29%"
"Apr 14, 2013","543","543","550","543","821.55K","0.00%"
"Apr 11, 2013","543","543","550","543","1.79M","0.00%"
"Apr 10, 2013","543","550","550","543","5.28M","-1.27%"
"Apr 09, 2013","550","543","557","543","3.16M","1.29%"
"Apr 08, 2013","543","536","543","536","2.81M","-1.27%"
"Apr 07, 2013","550","564","564","550","5.38M","-2.48%"
"Apr 04, 2013","564","557","564","557","5.93M","1.26%"
"Apr 03, 2013","557","564","564","557","2.99M","-1.24%"
"Apr 02, 2013","564","557","564","557","3.53M","1.26%"
"Apr 01, 2013","557","557","557","550","1.20M","1.27%"
"Mar 31, 2013","550","557","564","550","2.34M","-1.26%"
"Mar 28, 2013","557","557","564","557","1.24M","-1.24%"
"Mar 27, 2013","564","557","564","557","943.93K","0.00%"
"Mar 26, 2013","564","557","564","550","2.77M","2.55%"
"Mar 25, 2013","550","550","564","550","4.59M","0.00%"
"Mar 24, 2013","550","557","557","550","3.24M","-1.26%"
"Mar 21, 2013","557","557","557","550","4.22M","-1.24%"
"Mar 20, 2013","564","557","564","557","2.33M","1.26%"
"Mar 19, 2013","557","557","564","550","3.43M","0.00%"
"Mar 18, 2013","557","564","564","557","4.08M","-1.24%"
"Mar 17, 2013","564","564","564","557","3.24M","1.26%"
"Mar 14, 2013","557","557","564","557","1.83M","-1.24%"
"Mar 13, 2013","564","564","564","557","4.66M","0.00%"
"Mar 12, 2013","564","564","564","557","2.53M","-1.23%"
"Mar 11, 2013","571","564","571","557","1.84M","1.24%"
"Mar 10, 2013","564","557","564","557","1.50M","-7.99%"
"Mar 07, 2013","613","613","620","613","2.75M","0.00%"
"Mar 06, 2013","613","613","620","613","3.45M","-1.13%"
"Mar 05, 2013","620","620","620","613","1.65M","0.00%"
"Mar 04, 2013","620","620","620","613","708.76K","0.00%"
"Mar 03, 2013","620","620","628","613","1.11M","0.00%"
"Feb 28, 2013","620","620","620","613","887.85K","0.00%"
"Feb 27, 2013","620","620","620","613","2.44M","0.00%"
"Feb 21, 2013","620","613","620","613","1.01M","1.14%"
"Feb 20, 2013","613","620","620","613","1.35M","-1.13%"
"Feb 19, 2013","620","613","620","613","1.66M","1.14%"
"Feb 18, 2013","613","613","620","605","3.41M","0.00%"
"Feb 17, 2013","613","613","620","613","1.23M","0.00%"
"Feb 14, 2013","613","613","620","605","4.80M","0.00%"
"Feb 13, 2013","613","613","620","613","1.53M","0.00%"
"Feb 12, 2013","613","613","620","613","2.05M","1.32%"
"Feb 11, 2013","605","620","620","605","2.70M","-2.42%"
"Feb 10, 2013","620","620","620","613","1.63M","-1.27%"
"Feb 07, 2013","628","628","628","620","568.31K","0.00%"
"Feb 06, 2013","628","628","628","620","477.57K","0.00%"
"Feb 05, 2013","628","628","635","620","716.31K","0.00%"
"Feb 04, 2013","628","628","635","620","3.49M","0.00%"
"Feb 03, 2013","628","628","635","628","613.57K","-1.10%"
"Jan 31, 2013","635","635","635","628","4.87M","0.00%"
"Jan 30, 2013","635","635","643","628","867.51K","0.00%"
"Jan 29, 2013","635","635","635","628","1.67M","-23.49%"
"Jan 28, 2013","830","840","850","830","2.39M","-2.35%"
"Jan 27, 2013","850","840","850","840","460.41K","1.19%"
"Jan 23, 2013","840","850","850","840","2.00M","-1.18%"
"Jan 22, 2013","850","850","860","840","3.63M","0.00%"
"Jan 21, 2013","850","860","860","850","571.38K","-1.16%"
"Jan 20, 2013","860","850","860","850","2.31M","1.18%"
"Jan 17, 2013","850","850","850","840","910.11K","1.19%"
"Jan 16, 2013","840","850","850","840","211.61K","0.00%"
"Jan 15, 2013","840","830","850","830","1.60M","1.20%"
"Jan 14, 2013","830","840","850","830","4.89M","-1.19%"
"Jan 13, 2013","840","840","850","830","2.19M","0.00%"
"Jan 10, 2013","840","860","860","830","4.02M","-2.33%"
"Jan 09, 2013","860","850","860","850","5.54M","1.18%"
"Jan 08, 2013","850","850","850","840","1.19M","1.19%"
"Jan 07, 2013","840","840","850","840","285.97K","-1.18%"
"Jan 06, 2013","850","840","850","840","1.70M","2.41%"
"Jan 03, 2013","830","830","840","830","3.39M","0.00%"
"Jan 02, 2013","830","820","830","820","2.44M","2.47%"
